,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
297,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-13,13.03.2012,112741,CME,0,112,32911,1614,11192,3920,848,325,0,18199,11409,3983,393,338,0,28957,31167,3954,1744,2961.0,30.0,-3702.0,3690.0,104.0,-76.0,0.0,-3897.0,-258.0,3558.0,-556.0,0.0,0.0,2929.0,3212.0,32.0,-251.0,100,4.9,34.0,11.9,2.6,1.0,0.0,55.3,34.7,12.1,1.2,1.0,0.0,88.0,94.7,12.0,5.3,51,4.0,13.0,5.0,0.0,0.0,0.0,21.0,7.0,6.0,4.0,0.0,0.0,35.0,27.0,49.6,55.9,64.3,76.6,36.1,51.8,47.9,61.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,6790,0.229329910835,SHORT,-9578,-0.747930657504,LONG,523,0.445865302643,LONG
298,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-20,20.03.2012,112741,CME,0,112,20288,1826,11058,0,626,388,0,14135,6449,216,399,338,0,17202,18449,3086,1839,-12623.0,212.0,-134.0,-3920.0,-222.0,63.0,0.0,-4064.0,-4960.0,-3767.0,6.0,0.0,0.0,-11755.0,-12718.0,-868.0,95.0,100,9.0,54.5,0.0,3.1,1.9,0.0,69.7,31.8,1.1,2.0,1.7,0.0,84.8,90.9,15.2,9.1,42,4.0,7.0,0.0,0.0,0.0,0.0,18.0,7.0,6.0,4.0,0.0,0.0,26.0,17.0,52.5,67.2,65.0,80.5,52.5,67.2,64.5,80.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,7686,0.373396813059,SHORT,-9232,-0.716547656007,LONG,238,0.234714003945,LONG
299,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-27,27.03.2012,112741,CME,0,112,20247,1934,11956,0,551,305,0,13728,6166,152,427,338,0,16792,18917,3455,1330,-41.0,108.0,898.0,0.0,-75.0,-83.0,0.0,-407.0,-283.0,-64.0,28.0,0.0,0.0,-410.0,468.0,369.0,-509.0,100,9.6,59.1,0.0,2.7,1.5,0.0,67.8,30.5,0.8,2.1,1.7,0.0,82.9,93.4,17.1,6.6,47,4.0,7.0,0.0,0.0,0.0,0.0,18.0,11.0,6.0,4.0,0.0,0.0,27.0,21.0,49.1,66.6,62.5,80.3,49.1,66.6,62.5,80.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,7562,0.380114607419,SHORT,-10022,-0.721526277898,LONG,246,0.28738317757,LONG
300,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-03,03.04.2012,112741,CME,0,112,20753,1860,13955,0,506,255,0,14040,4486,150,614,338,0,17170,19184,3583,1569,506.0,-74.0,1999.0,0.0,-45.0,-50.0,0.0,312.0,-1680.0,-2.0,187.0,0.0,0.0,378.0,267.0,128.0,239.0,100,9.0,67.2,0.0,2.4,1.2,0.0,67.7,21.6,0.7,3.0,1.6,0.0,82.7,92.4,17.3,7.6,47,4.0,8.0,0.0,0.0,0.0,0.0,19.0,9.0,6.0,4.0,0.0,0.0,28.0,20.0,46.4,67.0,61.3,80.0,46.4,67.0,61.3,80.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,9554,0.515707654108,SHORT,-12095,-0.764780271894,LONG,251,0.329829172142,LONG
301,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-10,10.04.2012,112741,CME,0,112,21802,2027,15180,0,544,379,10,15257,4118,143,430,338,0,18411,20168,3391,1634,1049.0,167.0,1225.0,0.0,38.0,124.0,10.0,1217.0,-368.0,-7.0,-184.0,0.0,0.0,1241.0,984.0,-192.0,65.0,100,9.3,69.6,0.0,2.5,1.7,0.0,70.0,18.9,0.7,2.0,1.6,0.0,84.4,92.5,15.6,7.5,51,4.0,9.0,0.0,0.0,0.0,0.0,20.0,10.0,6.0,4.0,0.0,0.0,30.0,23.0,49.1,62.9,63.0,78.1,49.1,62.9,63.0,78.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,11139,0.574916129032,SHORT,-13153,-0.764398210031,LONG,165,0.178764897075,LONG
302,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-17,17.04.2012,112741,CME,0,112,23952,2026,17195,0,568,113,0,16937,4615,0,619,338,0,20150,22261,3802,1691,2150.0,-1.0,2015.0,0.0,24.0,-266.0,-10.0,1680.0,497.0,-143.0,189.0,0.0,0.0,1739.0,2093.0,411.0,57.0,100,8.5,71.8,0.0,2.4,0.5,0.0,70.7,19.3,0.0,2.6,1.4,0.0,84.1,92.9,15.9,7.1,50,4.0,9.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,4.0,0.0,0.0,30.0,20.0,48.7,66.7,62.4,80.5,48.7,66.7,62.4,80.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,12322,0.571733481811,SHORT,-15169,-0.789188907965,LONG,455,0.668135095448,LONG
303,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-24,24.04.2012,112741,CME,0,112,19126,1992,13136,2,550,109,0,12207,3943,101,537,338,0,15389,17629,3737,1497,-4826.0,-34.0,-4059.0,2.0,-18.0,-4.0,0.0,-4730.0,-672.0,101.0,-82.0,0.0,0.0,-4761.0,-4632.0,-65.0,-194.0,100,10.4,68.7,0.0,2.9,0.6,0.0,63.8,20.6,0.5,2.8,1.8,0.0,80.5,92.2,19.5,7.8,47,4.0,8.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,4.0,0.0,0.0,26.0,23.0,47.1,64.5,60.8,75.8,47.1,64.5,60.8,75.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,8264,0.511702786378,SHORT,-11144,-0.736647276573,LONG,441,0.669195751138,LONG
304,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-01,01.05.2012,112741,CME,0,112,19815,2561,14657,42,392,0,0,11931,3275,125,531,338,0,15582,18437,4233,1378,689.0,569.0,1521.0,40.0,-158.0,-109.0,0.0,-276.0,-668.0,24.0,-6.0,0.0,0.0,193.0,808.0,496.0,-119.0,100,12.9,74.0,0.2,2.0,0.0,0.0,60.2,16.5,0.6,2.7,1.7,0.0,78.6,93.0,21.4,7.0,45,4.0,10.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,4.0,0.0,0.0,26.0,21.0,44.7,71.3,58.9,81.7,44.7,71.3,58.9,81.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,8656,0.569248980666,SHORT,-12096,-0.702520617958,LONG,392,1.0,LONG
305,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-08,08.05.2012,112741,CME,0,112,17969,2495,9006,94,385,100,0,9968,5718,125,2173,448,0,15240,15491,2729,2478,-1846.0,-66.0,-5651.0,52.0,-7.0,100.0,0.0,-1963.0,2443.0,0.0,1642.0,110.0,0.0,-342.0,-2946.0,-1504.0,1100.0,100,13.9,50.1,0.5,2.1,0.6,0.0,55.5,31.8,0.7,12.1,2.5,0.0,84.8,86.2,15.2,13.8,47,6.0,5.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,4.0,0.0,0.0,26.0,23.0,48.1,51.9,60.2,69.3,48.1,51.9,60.2,69.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,4250,0.270942241489,SHORT,-6511,-0.56612468481,LONG,285,0.587628865979,LONG
306,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-15,15.05.2012,112741,CME,0,112,17263,4093,6853,0,402,0,0,7320,7935,162,2771,462,0,14748,15412,2515,1851,-706.0,1598.0,-2153.0,-94.0,17.0,-100.0,0.0,-2648.0,2217.0,37.0,598.0,14.0,0.0,-492.0,-79.0,-214.0,-627.0,100,23.7,39.7,0.0,2.3,0.0,0.0,42.4,46.0,0.9,16.1,2.7,0.0,85.4,89.3,14.6,10.7,46,7.0,5.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,4.0,0.0,0.0,22.0,25.0,47.9,54.7,63.3,69.8,47.9,54.7,63.3,69.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-615,-0.0403146509341,LONG,-2760,-0.252146902978,LONG,402,1.0,LONG
307,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-22,22.05.2012,112741,CME,0,112,21439,8373,5806,0,211,130,0,7433,11528,0,3799,608,0,19816,18072,1623,3367,4176.0,4280.0,-1047.0,0.0,-191.0,130.0,0.0,113.0,3593.0,-162.0,1028.0,146.0,0.0,5068.0,2660.0,-892.0,1516.0,100,39.1,27.1,0.0,1.0,0.6,0.0,34.7,53.8,0.0,17.7,2.8,0.0,92.4,84.3,7.6,15.7,50,9.0,5.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,4.0,0.0,0.0,22.0,28.0,56.5,44.0,75.9,59.4,56.5,44.0,75.9,59.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-4095,-0.215969621855,LONG,2567,0.181042386628,SHORT,81,0.237536656891,LONG
308,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-29,29.05.2012,112741,CME,0,112,21453,9065,5387,1,0,298,0,6781,11611,157,3769,722,0,19773,18176,1680,3277,14.0,692.0,-419.0,1.0,-211.0,168.0,0.0,-652.0,83.0,157.0,-30.0,114.0,0.0,-43.0,104.0,57.0,-90.0,100,42.3,25.1,0.0,0.0,1.4,0.0,31.6,54.1,0.7,17.6,3.4,0.0,92.2,84.7,7.8,15.3,42,9.0,5.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,4.0,0.0,0.0,19.0,25.0,48.6,42.9,74.9,68.2,48.6,42.9,74.9,68.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-4830,-0.262614180078,LONG,3678,0.254497647384,SHORT,-298,-1.0,SHORT
309,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-05,05.06.2012,112741,CME,0,112,21530,8903,5377,0,0,277,0,6979,11712,152,3900,763,0,19934,18281,1596,3249,77.0,-162.0,-10.0,-1.0,0.0,-21.0,0.0,198.0,101.0,-5.0,131.0,41.0,0.0,161.0,105.0,-84.0,-28.0,100,41.4,25.0,0.0,0.0,1.3,0.0,32.4,54.4,0.7,18.1,3.5,0.0,92.6,84.9,7.4,15.1,45,9.0,5.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,4.0,0.0,0.0,21.0,25.0,50.2,47.8,75.3,68.5,50.2,47.8,75.3,68.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-4733,-0.25322347654,LONG,3526,0.246918767507,SHORT,-277,-1.0,SHORT
310,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-12,12.06.2012,112741,CME,0,112,27485,7817,5513,6080,0,377,0,6795,10500,1005,3966,542,0,25663,24017,1822,3468,5955.0,-1086.0,136.0,6080.0,0.0,100.0,0.0,-184.0,-1212.0,853.0,66.0,-221.0,0.0,5729.0,5736.0,226.0,219.0,100,28.4,20.1,22.1,0.0,1.4,0.0,24.7,38.2,3.7,14.4,2.0,0.0,93.4,87.4,6.6,12.6,49,9.0,4.0,5.0,0.0,0.0,0.0,9.0,17.0,0.0,4.0,0.0,0.0,27.0,30.0,45.2,52.7,68.6,70.1,38.7,34.1,55.6,51.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-3705,-0.214223764094,LONG,2304,0.172843210803,SHORT,-377,-1.0,SHORT
311,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-19,19.06.2012,112741,CME,0,112,12612,6380,3637,0,102,455,0,3372,5096,149,297,834,0,10300,10171,2312,2441,-14873.0,-1437.0,-1876.0,-6080.0,102.0,78.0,0.0,-3423.0,-5404.0,-856.0,-3669.0,292.0,0.0,-15363.0,-13846.0,490.0,-1027.0,100,50.6,28.8,0.0,0.8,3.6,0.0,26.7,40.4,1.2,2.4,6.6,0.0,81.7,80.6,18.3,19.4,34,4.0,4.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,4.0,0.0,0.0,14.0,21.0,56.6,45.2,75.7,60.7,56.6,45.2,75.7,60.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-1724,-0.203589985829,LONG,2743,0.273834481382,SHORT,-353,-0.633752244165,SHORT
312,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-26,26.06.2012,112741,CME,0,112,16601,6704,8023,0,240,397,0,6308,4600,149,507,1249,0,13908,14418,2693,2183,3989.0,324.0,4386.0,0.0,138.0,-58.0,0.0,2936.0,-496.0,0.0,210.0,415.0,0.0,3608.0,4247.0,381.0,-258.0,100,40.4,48.3,0.0,1.4,2.4,0.0,38.0,27.7,0.9,3.1,7.5,0.0,83.8,86.9,16.2,13.1,41,6.0,5.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,4.0,5.0,0.0,17.0,25.0,54.3,50.1,74.6,69.0,54.3,50.1,74.6,69.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,1708,0.156582324899,SHORT,-1319,-0.0895633869763,LONG,-157,-0.246467817896,SHORT
313,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-03,03.07.2012,112741,CME,0,112,20483,5421,11739,0,427,261,0,10875,5244,134,297,1265,0,17154,18643,3329,1840,3882.0,-1283.0,3716.0,0.0,187.0,-136.0,0.0,4567.0,644.0,-15.0,-210.0,16.0,0.0,3246.0,4225.0,636.0,-343.0,100,26.5,57.3,0.0,2.1,1.3,0.0,53.1,25.6,0.7,1.4,6.2,0.0,83.7,91.0,16.3,9.0,41,5.0,8.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,4.0,4.0,0.0,19.0,23.0,54.3,59.3,74.6,75.7,54.3,59.3,74.6,75.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,5631,0.349339289038,SHORT,-6318,-0.368181818182,LONG,166,0.241279069767,LONG
314,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-10,10.07.2012,112741,CME,0,112,22356,5011,13635,0,210,232,0,12973,5683,134,297,1064,0,18625,20748,3731,1608,1873.0,-410.0,1896.0,0.0,-217.0,-29.0,0.0,2098.0,439.0,0.0,0.0,-201.0,0.0,1471.0,2105.0,402.0,-232.0,100,22.4,61.0,0.0,0.9,1.0,0.0,58.0,25.4,0.6,1.3,4.8,0.0,83.3,92.8,16.7,7.2,45,4.0,7.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,4.0,4.0,0.0,17.0,29.0,57.9,61.6,75.1,74.6,57.9,61.6,75.1,74.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,7290,0.390759005146,SHORT,-8624,-0.462512066931,LONG,-22,-0.0497737556561,SHORT
315,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-17,17.07.2012,112741,CME,0,112,23328,6376,16266,0,100,205,0,12962,3788,134,297,840,0,19869,21233,3459,2095,972.0,1365.0,2631.0,0.0,-110.0,-27.0,0.0,-11.0,-1895.0,0.0,0.0,-224.0,0.0,1244.0,485.0,-272.0,487.0,100,27.3,69.7,0.0,0.4,0.9,0.0,55.6,16.2,0.6,1.3,3.6,0.0,85.2,91.0,14.8,9.0,42,5.0,8.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,4.0,4.0,0.0,20.0,23.0,61.9,65.2,76.4,78.3,61.9,65.2,76.4,78.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,9174,0.547701492537,SHORT,-9890,-0.436798869358,LONG,-105,-0.344262295082,SHORT
316,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-24,24.07.2012,112741,CME,0,112,23206,6529,15727,0,0,101,0,13000,3473,134,556,1662,0,20219,21097,2987,2109,-122.0,153.0,-539.0,0.0,-100.0,-104.0,0.0,38.0,-315.0,0.0,259.0,822.0,0.0,350.0,-136.0,-472.0,14.0,100,28.1,67.8,0.0,0.0,0.4,0.0,56.0,15.0,0.6,2.4,7.2,0.0,87.1,90.9,12.9,9.1,45,5.0,7.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,4.0,4.0,0.0,21.0,25.0,59.7,65.6,76.3,77.7,59.7,65.6,76.3,77.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,9527,0.578340314454,SHORT,-9198,-0.413281811646,LONG,-101,-1.0,SHORT
317,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-31,31.07.2012,112741,CME,0,112,24967,4485,18763,0,115,101,0,15913,3408,186,297,724,0,20996,23182,3971,1785,1761.0,-2044.0,3036.0,0.0,115.0,0.0,0.0,2913.0,-65.0,52.0,-259.0,-938.0,0.0,777.0,2085.0,984.0,-324.0,100,18.0,75.2,0.0,0.5,0.4,0.0,63.7,13.7,0.7,1.2,2.9,0.0,84.1,92.9,15.9,7.1,47,6.0,7.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,4.0,4.0,0.0,26.0,23.0,52.9,72.8,68.2,83.0,52.9,72.8,68.2,83.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,12505,0.647223228611,SHORT,-14278,-0.61416035788,LONG,14,0.0648148148148,LONG
318,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-07,07.08.2012,112741,CME,0,112,28945,3746,22765,0,240,124,0,20144,3373,143,297,829,0,24570,27234,4375,1711,3978.0,-739.0,4002.0,0.0,125.0,23.0,0.0,4231.0,-35.0,-43.0,0.0,105.0,0.0,3574.0,4052.0,404.0,-74.0,100,12.9,78.6,0.0,0.8,0.4,0.0,69.6,11.7,0.5,1.0,2.9,0.0,84.9,94.1,15.1,5.9,51,5.0,8.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,4.0,4.0,0.0,30.0,23.0,51.0,76.7,66.5,85.0,51.0,76.7,66.5,85.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,16771,0.713143683293,SHORT,-19019,-0.717400324394,LONG,116,0.318681318681,LONG
319,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-14,14.08.2012,112741,CME,0,112,30100,3942,23633,358,530,0,0,20515,3462,124,410,781,0,25879,28358,4221,1742,1155.0,196.0,868.0,358.0,290.0,-124.0,0.0,371.0,89.0,-19.0,113.0,-48.0,0.0,1309.0,1124.0,-154.0,31.0,100,13.1,78.5,1.2,1.8,0.0,0.0,68.2,11.5,0.4,1.4,2.6,0.0,86.0,94.2,14.0,5.8,50,5.0,8.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,4.0,4.0,0.0,31.0,21.0,51.9,78.3,67.2,84.9,51.9,78.3,67.2,84.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,17053,0.71122325562,SHORT,-19691,-0.714088848595,LONG,530,1.0,LONG
320,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-21,21.08.2012,112741,CME,0,112,31984,3884,24773,427,438,116,0,22324,3742,124,280,854,78,27555,30114,4429,1870,1884.0,-58.0,1140.0,69.0,-92.0,116.0,0.0,1809.0,280.0,0.0,-130.0,73.0,78.0,1676.0,1756.0,208.0,128.0,100,12.1,77.5,1.3,1.4,0.4,0.0,69.8,11.7,0.4,0.9,2.7,0.2,86.2,94.2,13.8,5.8,50,6.0,8.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,4.0,4.0,0.0,30.0,23.0,50.7,76.7,67.6,83.5,50.7,76.7,67.6,83.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,18582,0.712882682422,SHORT,-20889,-0.728931849112,LONG,322,0.581227436823,LONG
321,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-28,28.08.2012,112741,CME,0,112,31374,5360,23914,413,330,100,0,20932,4166,126,278,711,196,27635,29626,3739,1748,-610.0,1476.0,-859.0,-14.0,-108.0,-16.0,0.0,-1392.0,424.0,2.0,-2.0,-143.0,118.0,80.0,-488.0,-690.0,-122.0,100,17.1,76.2,1.3,1.1,0.3,0.0,66.7,13.3,0.4,0.9,2.3,0.6,88.1,94.4,11.9,5.6,55,7.0,6.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,4.0,4.0,0.0,35.0,24.0,50.2,76.7,65.8,83.5,50.2,76.7,65.8,83.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,16766,0.668021356283,SHORT,-18554,-0.633804741409,LONG,230,0.53488372093,LONG
322,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-04,04.09.2012,112741,CME,0,112,25393,6056,18352,352,244,0,0,14802,3668,128,460,706,172,22214,23378,3179,2015,-5981.0,696.0,-5562.0,-61.0,-86.0,-100.0,0.0,-6130.0,-498.0,2.0,182.0,-5.0,-24.0,-5421.0,-6248.0,-560.0,267.0,100,23.8,72.3,1.4,1.0,0.0,0.0,58.3,14.4,0.5,1.8,2.8,0.7,87.5,92.1,12.5,7.9,52,8.0,5.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,4.0,4.0,0.0,35.0,22.0,44.4,74.4,58.1,82.1,44.4,74.4,58.1,82.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,11134,0.602815376286,SHORT,-12296,-0.503769255982,LONG,244,1.0,LONG
323,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-11,11.09.2012,112741,CME,0,112,27152,4559,16252,3425,222,0,0,12772,3902,1035,297,330,175,22485,25119,4667,2033,1759.0,-1497.0,-2100.0,3073.0,-22.0,0.0,0.0,-2030.0,234.0,907.0,-163.0,-376.0,3.0,271.0,1741.0,1488.0,18.0,100,16.8,59.9,12.6,0.8,0.0,0.0,47.0,14.4,3.8,1.1,1.2,0.6,82.8,92.5,17.2,7.5,49,8.0,5.0,6.0,0.0,0.0,0.0,20.0,8.0,4.0,4.0,4.0,0.0,37.0,24.0,40.5,69.1,58.5,80.9,35.5,63.4,46.9,70.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,8870,0.531965934989,SHORT,-11693,-0.561866320696,LONG,222,1.0,LONG
324,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-18,18.09.2012,112741,CME,0,112,29331,1390,20340,0,414,0,0,21576,5395,129,647,1315,442,24598,27621,4733,1710,2179.0,-3169.0,4088.0,-3425.0,192.0,0.0,0.0,8804.0,1493.0,-906.0,350.0,985.0,267.0,2113.0,2502.0,66.0,-323.0,100,4.7,69.3,0.0,1.4,0.0,0.0,73.6,18.4,0.4,2.2,4.5,1.5,83.9,94.2,16.1,5.8,50,8.0,9.0,0.0,0.0,0.0,0.0,18.0,13.0,4.0,4.0,4.0,0.0,25.0,27.0,51.9,63.6,68.4,75.0,51.9,63.6,68.4,75.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,16181,0.599940677023,SHORT,-18950,-0.872066267832,LONG,414,1.0,LONG
325,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-25,25.09.2012,112741,CME,0,112,32787,1613,23560,265,233,0,0,24298,5054,130,590,1693,363,27492,31065,5295,1722,3456.0,223.0,3220.0,265.0,-181.0,0.0,0.0,2722.0,-341.0,1.0,-57.0,378.0,-79.0,2894.0,3444.0,562.0,12.0,100,4.9,71.9,0.8,0.7,0.0,0.0,74.1,15.4,0.4,1.8,5.2,1.1,83.9,94.7,16.1,5.3,52,8.0,8.0,0.0,0.0,0.0,0.0,20.0,13.0,4.0,4.0,5.0,0.0,28.0,27.0,50.5,68.7,67.1,79.5,50.5,68.7,67.1,79.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,19244,0.655628236577,SHORT,-21947,-0.871846820006,LONG,233,1.0,LONG
326,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-02,02.10.2012,112741,CME,0,112,34171,1492,24940,216,245,0,0,26487,5037,226,314,1844,0,28980,32263,5191,1908,1384.0,-121.0,1380.0,-49.0,12.0,0.0,0.0,2189.0,-17.0,96.0,-276.0,151.0,-363.0,1488.0,1198.0,-104.0,186.0,100,4.4,73.0,0.6,0.7,0.0,0.0,77.5,14.7,0.7,0.9,5.4,0.0,84.8,94.4,15.2,5.6,55,8.0,9.0,0.0,0.0,0.0,0.0,25.0,11.0,4.0,4.0,4.0,0.0,32.0,25.0,48.3,68.8,67.0,80.8,48.3,68.8,67.0,80.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,21450,0.680433955082,SHORT,-23448,-0.88710653753,LONG,245,1.0,LONG
