,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_NZDUSD,PUT_NZDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
99,99,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-27,27.05.2008,112741,CME,0,112,32124,17120,13302,2443,648,6554,19,9549,7496,4,0,997,0,29783,30815,2341,1309,1203.0,439.0,-85.0,728.0,-13.0,22.0,19.0,5.0,144.0,4.0,0.0,414.0,0.0,1182.0,1246.0,21.0,-43.0,100,53.3,41.4,7.6,2.0,20.4,0.1,29.7,23.3,0.0,0.0,3.1,0.0,92.7,95.9,7.3,4.1,42,10.0,9.0,,,,,11.0,4.0,,0.0,,0.0,24.0,23.0,55.7,58.5,76.8,85.3,50.5,58.5,69.2,80.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.120445878557,SHORT,0.125501281967,SHORT,-0.820049986115,SHORT,2008-06-02,1097.6,-9283.41,-0.009288969928,-9283.41,-80669.86,-0.00180336112721,0.120228671142,0.127643489469,-9283.41,-82224.79,0.105014163889,0.270198359441,-9283.41,-83495.64
100,100,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-03,03.06.2008,112741,CME,0,112,32954,15771,8328,3491,801,6445,33,10425,7273,0,0,850,0,30521,26420,2433,6534,830.0,-1349.0,-4974.0,1048.0,153.0,-109.0,14.0,876.0,-223.0,-4.0,0.0,-147.0,0.0,738.0,-4395.0,92.0,5225.0,100,47.9,25.3,10.6,2.4,19.6,0.1,31.6,22.1,0.0,0.0,2.6,0.0,92.6,80.2,7.4,19.8,40,10.0,8.0,4.0,,4.0,,9.0,4.0,0.0,0.0,,0.0,24.0,21.0,55.6,51.1,75.3,71.5,50.6,47.7,66.8,62.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.178099220251,SHORT,0.308850989668,SHORT,-0.77891250345,SHORT,2008-06-09,1256.2,1441.23,0.057653341694,1441.23,-79228.63,0.0086551223941,0.179640690801,0.133468737251,1441.23,-80783.56,0.106472673825,0.254075767303,1441.23,-82054.41
101,101,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-10,10.06.2008,112741,CME,0,112,36876,17980,8414,6486,602,7005,33,8573,7604,129,0,539,0,33803,30210,3073,6666,3922.0,2209.0,86.0,2995.0,-199.0,560.0,0.0,-1852.0,331.0,129.0,0.0,-311.0,0.0,3282.0,3790.0,640.0,132.0,100,48.8,22.8,17.6,1.6,19.0,0.1,23.2,20.6,0.3,0.0,1.5,0.0,91.7,81.9,8.3,18.1,40,11.0,8.0,7.0,,,,8.0,5.0,,0.0,,0.0,25.0,24.0,52.7,52.1,75.7,73.9,48.2,45.2,63.9,58.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0598998578228,SHORT,0.362430855497,SHORT,-0.841724727225,SHORT,2008-06-16,1056.72,1228.29,-0.118199362428,1228.29,-78000.34,-0.0188185719507,0.0587726280385,0.151847369964,1228.29,-79555.27,0.116589561973,0.294410705964,1228.29,-80826.12
102,102,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-17,17.06.2008,112741,CME,0,112,25095,11308,6700,91,537,7343,0,7813,8680,0,0,525,0,19749,23339,5346,1756,-11781.0,-6672.0,-1714.0,-6395.0,-65.0,338.0,-33.0,-760.0,1076.0,-129.0,0.0,-14.0,0.0,-14054.0,-6871.0,2273.0,-4910.0,100,45.1,26.7,0.4,2.1,29.3,0.0,31.1,34.6,0.0,0.0,2.1,0.0,78.7,93.0,21.3,7.0,32,9.0,,4.0,,,0.0,6.0,6.0,0.0,0.0,,0.0,19.0,17.0,53.2,77.3,68.8,87.2,53.1,77.1,68.7,87.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0525677560177,LONG,0.255886272768,SHORT,-0.863705583756,SHORT,2008-06-23,933.03,1064.83,-0.11246761384,933.03,-77067.31,-0.0179230934902,-0.051625579212,0.0353642616751,0.0,-79555.27,0.1197412168,0.304035520725,933.03,-79893.09
103,103,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-24,24.06.2008,112741,CME,0,112,25319,13597,6144,103,537,8245,0,8550,8567,0,0,318,0,22787,23377,2532,1942,224.0,2289.0,-556.0,12.0,0.0,902.0,0.0,737.0,-113.0,0.0,0.0,-207.0,0.0,3038.0,38.0,-2814.0,186.0,100,53.7,24.3,0.4,2.1,32.6,0.0,33.8,33.8,0.0,0.0,1.3,0.0,90.0,92.3,10.0,7.7,34,10.0,,4.0,,,0.0,8.0,6.0,0.0,0.0,,0.0,22.0,16.0,56.4,81.7,76.5,88.4,56.4,81.4,76.4,88.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.000993164690074,LONG,0.377539131756,SHORT,-0.877704395354,SHORT,2008-06-30,919.43,1108.63,0.0515745913276,919.43,-76147.88,0.00770543139902,-0.00100081745246,-0.0412230295333,0.0,-79555.27,0.112659796513,0.251986739402,919.43,-78973.66
104,104,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-01,01.07.2008,112741,CME,0,112,26855,9457,6750,282,409,10050,0,9725,7904,0,4133,447,16,24022,25449,2833,1406,1536.0,-4140.0,606.0,179.0,-128.0,1805.0,0.0,1175.0,-663.0,0.0,4133.0,129.0,16.0,1235.0,2072.0,301.0,-536.0,100,35.2,25.1,1.1,1.5,37.4,0.0,36.2,29.4,0.0,15.4,1.7,0.1,89.5,94.8,10.5,5.2,37,9.0,5.0,,,4.0,0.0,9.0,5.0,0.0,,,,22.0,19.0,54.4,82.9,71.3,90.2,54.3,82.0,71.2,89.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.103295705939,SHORT,0.167026593447,SHORT,-0.921789846066,SHORT,2008-07-07,896.49,1051.29,0.104288870629,1051.29,-75096.59,0.0159410511148,0.104942348067,0.0223126481166,0.0,-79555.27,0.117714478192,0.234780882861,1051.29,-77922.37
105,105,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-08,08.07.2008,112741,CME,0,112,30523,10269,4750,1381,362,12932,0,10174,9092,0,4102,505,16,26304,28676,4219,1847,3668.0,812.0,-2000.0,1099.0,-47.0,2882.0,0.0,449.0,1188.0,0.0,-31.0,58.0,0.0,2282.0,3227.0,1386.0,441.0,100,33.6,15.6,4.5,1.2,42.4,0.0,33.3,29.8,0.0,13.4,1.7,0.1,86.2,93.9,13.8,6.1,37,10.0,,,,4.0,0.0,10.0,5.0,0.0,,,,24.0,17.0,49.1,81.8,67.0,89.7,49.1,77.3,65.9,85.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0561611128413,SHORT,0.367467874026,SHORT,-0.945539341056,SHORT,2008-07-14,970.1,1097.56,-0.0471345930977,1097.56,-73999.03,-0.00771603155468,0.0557277719225,0.0928307604554,0.0,-79555.27,0.110567627705,0.248624993231,1097.56,-76824.81
106,106,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-15,15.07.2008,112741,CME,0,112,29068,10343,5751,927,463,11509,0,10553,8497,0,3934,577,16,26236,27277,2832,1791,-1455.0,74.0,1001.0,-454.0,101.0,-1423.0,0.0,379.0,-595.0,0.0,-168.0,72.0,0.0,-68.0,-1399.0,-1387.0,-56.0,100,35.6,19.8,3.2,1.6,39.6,0.0,36.3,29.2,0.0,13.5,2.0,0.1,90.3,93.8,9.7,6.2,38,10.0,4.0,4.0,,,0.0,11.0,4.0,0.0,,,,27.0,16.0,50.6,83.5,66.7,90.2,50.6,80.6,66.6,87.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.107926509186,SHORT,0.285323723127,SHORT,-0.922652856666,SHORT,2008-07-21,1048.43,-5668.33,0.0517653963447,-5668.33,-79667.36,0.00773524111247,0.108761346757,0.0677331643027,0.0,-79555.27,0.108309229227,0.221235018693,-5668.33,-82493.14
107,107,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-22,22.07.2008,112741,CME,0,112,27932,10045,6552,654,522,10255,0,10289,8258,0,3754,763,14,25278,26496,2654,1436,-1136.0,-298.0,801.0,-273.0,59.0,-1254.0,0.0,-264.0,-239.0,0.0,-180.0,186.0,-2.0,-958.0,-781.0,-178.0,-355.0,100,36.0,23.5,2.3,1.9,36.7,0.0,36.8,29.6,0.0,13.4,2.7,0.1,90.5,94.9,9.5,5.1,39,10.0,4.0,4.0,,,0.0,10.0,4.0,0.0,,,,26.0,18.0,52.1,81.9,68.6,91.1,52.1,80.0,68.6,89.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.109505580417,SHORT,0.210459721636,SHORT,-0.903127029786,SHORT,2008-07-28,865.4,-1780.25,0.001579071231,-1780.25,-81447.61,-0.000105433066223,0.109494034908,0.108271364845,-1780.25,-81335.52,0.10406936824,0.275238072509,-1780.25,-84273.39
108,108,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-29,29.07.2008,112741,CME,0,112,28995,10802,4657,1816,380,10297,0,9297,9755,0,4007,642,14,26316,27181,2679,1814,1063.0,757.0,-1895.0,1162.0,-142.0,42.0,0.0,-992.0,1497.0,0.0,253.0,-121.0,0.0,1038.0,685.0,25.0,378.0,100,37.3,16.1,6.3,1.3,35.5,0.0,32.1,33.6,0.0,13.8,2.2,0.0,90.8,93.7,9.2,6.3,39,11.0,,4.0,,,0.0,8.0,7.0,0.0,,,,25.0,19.0,50.7,78.6,69.1,86.4,50.7,72.7,65.8,80.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0240394709217,LONG,0.397503072644,SHORT,-0.928818956636,SHORT,2008-08-04,955.85,-14979.55,-0.133545051339,955.85,-80491.76,-0.0212160486841,-0.0235294483363,0.0802378740913,0.0,-81335.52,0.119174394974,0.314635717278,955.85,-83317.54
109,109,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-05,05.08.2008,112741,CME,0,112,32162,12070,1816,3802,269,10927,0,9263,12657,0,4148,641,14,29566,29857,2596,2305,3167.0,1268.0,-2841.0,1986.0,-111.0,630.0,0.0,-34.0,2902.0,0.0,141.0,-1.0,0.0,3250.0,2676.0,-83.0,491.0,100,37.5,5.6,11.8,0.8,34.0,0.0,28.8,39.4,0.0,12.9,2.0,0.0,91.9,92.8,8.1,7.2,41,12.0,,4.0,,,0.0,7.0,11.0,0.0,,,,24.0,22.0,48.4,71.7,69.4,84.3,44.5,62.4,61.0,72.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.154835766423,LONG,0.738441595852,SHORT,-0.951947123973,SHORT,2008-08-11,-3809.46,1435.5,-0.130796295501,-3809.46,-84301.22,-0.0207866070211,-0.151617256194,-0.0521065836815,0.0,-81335.52,0.12484411352,0.340396370829,-3809.46,-87127.0
110,110,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-12,12.08.2008,112741,CME,0,112,31708,12787,1747,4364,229,10844,0,8282,11881,0,3765,511,14,29441,29361,2267,2347,-454.0,717.0,-69.0,562.0,-40.0,-83.0,0.0,-981.0,-776.0,0.0,-383.0,-130.0,0.0,-125.0,-496.0,-329.0,42.0,100,40.3,5.5,13.8,0.7,34.2,0.0,26.1,37.5,0.0,11.9,1.6,0.0,92.9,92.6,7.1,7.4,39,13.0,,4.0,,,0.0,5.0,10.0,0.0,,,,23.0,21.0,51.7,72.3,72.3,85.1,46.1,64.0,62.0,71.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.178495263602,LONG,0.75959818357,SHORT,-0.958638128782,SHORT,2008-08-18,1391.91,1555.26,-0.023659497179,1391.91,-82909.31,-0.00404848709919,-0.17777262783,-0.159881875933,1391.91,-79943.61,0.112604196774,0.354268275793,1391.91,-85735.09
111,111,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-19,19.08.2008,112741,CME,0,112,28137,11088,2917,3034,225,5452,0,6965,12163,0,4149,1062,12,25473,24640,2664,3497,-3571.0,-1699.0,1170.0,-1330.0,-4.0,-5392.0,0.0,-1317.0,282.0,0.0,384.0,551.0,-2.0,-3968.0,-4721.0,397.0,1150.0,100,39.4,10.4,10.8,0.8,19.4,0.0,24.8,43.2,0.0,14.7,3.8,0.0,90.5,87.6,9.5,12.4,36,12.0,4.0,,,,0.0,4.0,7.0,0.0,,,,21.0,19.0,50.5,62.1,72.4,79.7,48.9,52.8,64.5,69.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.271748222501,LONG,0.583434487683,SHORT,-0.920732781399,SHORT,2008-08-25,1239.84,1351.79,-0.093252958899,1239.84,-81669.47,-0.0149211632132,-0.26769342292,-0.198118858652,1239.84,-78703.77,0.114303640422,0.30376338173,1239.84,-84495.25
112,112,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-26,26.08.2008,112741,CME,0,112,26713,12751,6515,1756,360,2492,35,6325,11539,0,4481,816,12,25720,23165,993,3548,-1424.0,1663.0,3598.0,-1278.0,135.0,-2960.0,35.0,-640.0,-624.0,0.0,332.0,-246.0,0.0,247.0,-1475.0,-1671.0,51.0,100,47.7,24.4,6.6,1.3,9.3,0.1,23.7,43.2,0.0,16.8,3.1,0.0,96.3,86.7,3.7,13.3,34,12.0,5.0,4.0,,,,,6.0,0.0,,,,21.0,19.0,51.7,63.6,73.9,80.2,51.7,57.8,71.7,74.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.291871921182,LONG,0.323679020035,SHORT,-0.747545582048,SHORT,2008-09-01,1373.08,-8105.04,-0.020123698681,1373.08,-80296.39,-0.00349608474812,-0.29085151221,-0.275950946237,1373.08,-77330.69,0.107227990534,0.312781987144,1373.08,-83122.17
113,113,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-02,02.09.2008,112741,CME,0,112,26943,13783,7579,1522,597,2479,35,6356,11922,0,3910,931,18,26221,24486,722,2457,230.0,1032.0,1064.0,-234.0,237.0,-13.0,0.0,31.0,383.0,0.0,-571.0,115.0,6.0,501.0,1321.0,-271.0,-1091.0,100,51.2,28.1,5.6,2.2,9.2,0.1,23.6,44.2,0.0,14.5,3.5,0.1,97.3,90.9,2.7,9.1,38,13.0,5.0,5.0,,,,4.0,7.0,0.0,,,,23.0,22.0,49.9,66.0,72.6,82.5,49.9,61.3,71.5,77.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.304519093993,LONG,0.290422245108,SHORT,-0.611833550065,SHORT,2008-09-08,1829.01,2086.73,-0.012647172811,1829.01,-78467.38,-0.00232801748672,-0.303810168217,-0.29449833553,1829.01,-75501.68,0.10362247726,0.260019810063,1829.01,-81293.16
114,114,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-09,09.09.2008,112741,CME,0,112,28411,14411,7476,1565,1669,2852,0,5995,13073,40,3749,702,0,27429,25708,982,2703,1468.0,628.0,-103.0,43.0,1072.0,373.0,-35.0,-361.0,1151.0,40.0,-161.0,-229.0,-18.0,1208.0,1222.0,260.0,246.0,100,50.7,26.3,5.5,5.9,10.0,0.0,21.1,46.0,0.1,13.2,2.5,0.0,96.5,90.5,3.5,9.5,39,14.0,4.0,6.0,,,0.0,,9.0,,,,0.0,24.0,22.0,45.6,62.7,68.9,80.5,45.6,58.3,68.6,76.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.371197818334,LONG,0.316854753964,SHORT,-0.261667772617,SHORT,2008-09-15,-11592.17,2543.43,-0.066678724341,-11592.17,-90059.55,-0.0107694363385,-0.36720022706,-0.318308943268,-11592.17,-87093.85,0.106146024379,0.263106958349,-11592.17,-92885.33
115,115,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-16,16.09.2008,112741,CME,0,112,19338,9132,1776,307,1796,3005,0,5001,11014,0,2377,240,0,18613,16342,725,2996,-9073.0,-5279.0,-5700.0,-1258.0,127.0,153.0,0.0,-994.0,-2059.0,-40.0,-1372.0,-462.0,0.0,-8816.0,-9366.0,-257.0,293.0,100,47.2,9.2,1.6,9.3,15.5,0.0,25.9,57.0,0.0,12.3,1.2,0.0,96.3,84.5,3.7,15.5,33,7.0,6.0,,,,0.0,,9.0,0.0,,,0.0,16.0,19.0,61.8,65.3,88.6,74.1,61.8,65.3,88.6,74.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.375460505776,LONG,0.674367436744,SHORT,-0.251822536971,SHORT,2008-09-22,2440.32,2730.25,-0.004262687442,2440.32,-87619.23,-0.00101809854396,-0.375078249982,-0.372051513297,2440.32,-84653.53,0.103019438071,0.22438720596,2440.32,-90445.01
116,116,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-23,23.09.2008,112741,CME,0,112,22337,12713,3148,368,4036,6208,2,1847,8563,0,2128,440,0,21094,18729,1243,3608,2999.0,3581.0,1372.0,61.0,2240.0,3203.0,2.0,-3154.0,-2451.0,0.0,-249.0,200.0,0.0,2481.0,2387.0,518.0,612.0,100,56.9,14.1,1.6,18.1,27.8,0.0,8.3,38.3,0.0,9.5,2.0,0.0,94.4,83.8,5.6,16.2,25,6.0,,,,,,,6.0,0.0,,,0.0,13.0,14.0,64.1,67.7,91.4,77.4,64.1,67.7,89.7,77.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.645148895293,LONG,0.603051509993,SHORT,-0.212026552128,SHORT,2008-09-29,2219.17,-8083.28,-0.269688389517,2219.17,-85400.06,-0.0424858976686,-0.617739165347,-0.428761810882,2219.17,-82434.36,0.161785295719,0.472873365714,2219.17,-88225.84
117,117,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-30,30.09.2008,112741,CME,0,112,18911,12880,1078,368,701,5796,2,1981,8959,0,2128,240,0,18060,16443,851,2468,-3426.0,167.0,-2070.0,0.0,-3335.0,-412.0,0.0,134.0,396.0,0.0,0.0,-200.0,0.0,-3034.0,-2286.0,-392.0,-1140.0,100,68.1,5.7,1.9,3.7,30.6,0.0,10.5,47.4,0.0,11.3,1.3,0.0,95.5,86.9,4.5,13.1,26,8.0,,,,,,,6.0,0.0,,,0.0,15.0,13.0,65.9,72.1,88.3,81.5,65.9,72.1,86.3,81.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.637842778793,LONG,0.845536609829,SHORT,-0.784208096044,SHORT,2008-10-06,3173.31,1531.33,0.0073061165,3173.31,-82226.75,0.000789310588729,-0.638346234852,-0.643652309996,3173.31,-79261.05,0.132116034099,0.474984416282,3173.31,-85052.53
118,118,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-07,07.10.2008,112741,CME,0,112,19057,12703,1937,368,622,5361,2,2035,8699,0,2113,237,0,17843,16604,1214,2453,146.0,-177.0,859.0,0.0,-79.0,-435.0,0.0,54.0,-260.0,0.0,-15.0,-3.0,0.0,-217.0,161.0,363.0,-15.0,100,66.7,10.2,1.9,3.3,28.1,0.0,10.7,45.6,0.0,11.1,1.2,0.0,93.6,87.1,6.4,12.9,27,7.0,5.0,,,,,,6.0,0.0,,,0.0,14.0,15.0,65.9,73.4,87.0,81.5,65.9,73.4,85.0,80.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.620831004285,LONG,0.735382513661,SHORT,-0.792077553067,SHORT,2008-10-13,4200.73,5073.85,0.017011774508,4200.73,-78026.02,0.00230563803367,-0.622262415861,-0.634415098948,4200.73,-75060.32,0.116340090926,0.484469967657,4200.73,-80851.8
119,119,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-14,14.10.2008,112741,CME,0,112,18508,12765,4269,368,1738,5359,2,151,6481,0,2133,237,0,17157,16716,1351,1792,-549.0,62.0,2332.0,0.0,1116.0,-2.0,0.0,-1884.0,-2218.0,0.0,20.0,0.0,0.0,-686.0,112.0,137.0,-661.0,100,69.0,23.1,2.0,9.4,29.0,0.0,0.8,35.0,0.0,11.5,1.3,0.0,92.7,90.3,7.3,9.7,24,8.0,6.0,,,,,,4.0,0.0,,,0.0,12.0,14.0,67.1,65.7,89.2,82.5,67.1,65.7,87.2,82.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.954463208685,LONG,0.498767171539,SHORT,-0.51021558405,SHORT,2008-10-20,2667.18,-50514.47,-0.3336322044,2667.18,-75358.84,-0.0524759221844,-0.904376871618,-0.683211095098,2667.18,-72393.14,0.189845829553,0.552321597143,2667.18,-78184.62
120,120,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-21,21.10.2008,112741,CME,0,112,18222,13154,3920,368,497,5377,2,751,6071,0,2154,237,0,16926,15975,1296,2247,-286.0,389.0,-349.0,0.0,-1241.0,18.0,0.0,600.0,-410.0,0.0,21.0,0.0,0.0,-231.0,-741.0,-55.0,455.0,100,72.2,21.5,2.0,2.7,29.5,0.0,4.1,33.3,0.0,11.8,1.3,0.0,92.9,87.7,7.1,12.3,25,8.0,5.0,,,,,,5.0,0.0,,,0.0,14.0,13.0,68.0,65.6,84.7,79.9,68.0,65.6,82.6,79.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.779829961888,LONG,0.540822302917,SHORT,-0.830779707184,SHORT,2008-10-27,-10456.47,4376.81,0.174633246797,-10456.47,-85815.31,0.0269310435597,-0.800831596561,-0.920664254018,-10456.47,-82849.61,0.170372650843,0.527071569345,-10456.47,-88641.09
121,121,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-28,28.10.2008,112741,CME,0,112,18412,12970,5381,368,509,5503,2,1310,4777,0,2072,245,0,17231,16276,1181,2136,190.0,-184.0,1461.0,0.0,12.0,126.0,0.0,559.0,-1294.0,0.0,-82.0,8.0,0.0,305.0,301.0,-115.0,-111.0,100,70.4,29.2,2.0,2.8,29.9,0.0,7.1,25.9,0.0,11.3,1.3,0.0,93.6,88.4,6.4,11.6,27,8.0,5.0,,,,,5.0,4.0,0.0,,,0.0,16.0,13.0,66.5,66.1,82.6,81.3,66.5,66.1,80.6,81.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.569574503039,LONG,0.413546945671,SHORT,-0.830671989355,SHORT,2008-11-03,2740.38,3534.93,0.210255458849,2740.38,-83074.93,0.0324963476059,-0.588083594077,-0.73764576097,2740.38,-80109.23,0.170115734614,0.484946124115,2740.38,-85900.71
122,122,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-04,04.11.2008,112741,CME,0,112,18501,12645,6649,370,956,5585,2,1178,3186,0,1986,424,0,17137,16216,1364,2285,89.0,-325.0,1268.0,2.0,447.0,82.0,0.0,-132.0,-1591.0,0.0,-86.0,179.0,0.0,-94.0,-60.0,183.0,149.0,100,68.3,35.9,2.0,5.2,30.2,0.0,6.4,17.2,0.0,10.7,2.3,0.0,92.6,87.6,7.4,12.4,27,8.0,5.0,,,,,5.0,,0.0,,,0.0,17.0,13.0,65.4,63.7,83.9,80.3,65.4,63.7,81.9,80.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.46012832264,LONG,0.310770187623,SHORT,-0.707689955664,SHORT,2008-11-10,2434.84,3163.76,0.109446180399,2434.84,-80640.09,0.0167467842593,-0.467833992391,-0.547191590696,2434.84,-77674.39,0.146764545071,0.41205431665,2434.84,-83465.87
123,123,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-11,11.11.2008,112741,CME,0,112,19041,12669,6775,449,1007,5549,2,1361,3618,0,2058,300,0,17546,16693,1495,2348,540.0,24.0,126.0,79.0,51.0,-36.0,0.0,183.0,432.0,0.0,72.0,-124.0,0.0,409.0,477.0,131.0,63.0,100,66.5,35.6,2.4,5.3,29.1,0.0,7.1,19.0,0.0,10.8,1.6,0.0,92.1,87.7,7.9,12.3,27,8.0,5.0,,,,,4.0,4.0,0.0,,,0.0,17.0,13.0,63.2,63.2,81.9,80.5,63.2,63.2,79.9,80.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.45330387628,LONG,0.303126928616,SHORT,-0.692800488103,SHORT,2008-11-17,2908.63,3769.98,0.00682444636,2908.63,-77731.46,0.00071405864269,-0.453627561831,-0.458698155262,2908.63,-74765.76,0.123827498303,0.401298026726,2908.63,-80557.24
